index,iso3,date,co2
3008,GEO,1971-01-01 00:00:00,5.62887340859957
3009,GHA,1971-01-01 00:00:00,0.261755619078442
3010,GIB,1971-01-01 00:00:00,2.56751265285012
3011,GIN,1971-01-01 00:00:00,0.107536213203688
3012,GMB,1971-01-01 00:00:00,0.145687163913675
3013,GNB,1971-01-01 00:00:00,0.0743480666979534
3014,GNQ,1971-01-01 00:00:00,0.13335384931015
3015,GRC,1971-01-01 00:00:00,3.38653358450809
3016,GRD,1971-01-01 00:00:00,0.113665195108337
3017,GRL,1971-01-01 00:00:00,0.0169491525423729
3018,GTM,1971-01-01 00:00:00,0.447065360923564
3019,GUM,1971-01-01 00:00:00,0.0011049113308657
3020,GUY,1971-01-01 00:00:00,2.10504493601381
3021,HIC,1971-01-01 00:00:00,11.7578675633869
3022,HKG,1971-01-01 00:00:00,2.35629001557363
3023,HND,1971-01-01 00:00:00,0.424969337412611
3024,HPC,1971-01-01 00:00:00,0.198464870967516
3025,HRV,1971-01-01 00:00:00,4.81468651798862
3026,HTI,1971-01-01 00:00:00,0.112914862990549
3027,HUN,1971-01-01 00:00:00,6.54760142162984
3028,IBD,1971-01-01 00:00:00,2.08581265366721
3029,IBT,1971-01-01 00:00:00,1.7970145537164
3030,IDA,1971-01-01 00:00:00,0.454875388958714
3031,IDB,1971-01-01 00:00:00,0.989738541291264
3032,IDN,1971-01-01 00:00:00,0.264911355902278
3033,IDX,1971-01-01 00:00:00,0.214748206424337
3035,IND,1971-01-01 00:00:00,0.376213524995645
3037,IRL,1971-01-01 00:00:00,7.72911548938019
3038,IRN,1971-01-01 00:00:00,2.91324815238479
3039,IRQ,1971-01-01 00:00:00,2.67124493644859
3040,ISL,1971-01-01 00:00:00,9.86569496064979
3041,ISR,1971-01-01 00:00:00,4.86177908113392
3042,ITA,1971-01-01 00:00:00,6.02692187983428
3043,JAM,1971-01-01 00:00:00,4.26134179645976
3044,JOR,1971-01-01 00:00:00,1.68811723868192
3045,JPN,1971-01-01 00:00:00,8.00684409207452
3046,KAZ,1971-01-01 00:00:00,10.7142862882702
3047,KEN,1971-01-01 00:00:00,0.315099680572027
3048,KGZ,1971-01-01 00:00:00,4.07318929292261
3049,KHM,1971-01-01 00:00:00,0.032271437284098
3050,KIR,1971-01-01 00:00:00,0.32117536516614
3051,KNA,1971-01-01 00:00:00,0.329722091380122
3052,KOR,1971-01-01 00:00:00,1.90619968479478
3053,KWT,1971-01-01 00:00:00,47.3611153162679
3054,LAC,1971-01-01 00:00:00,1.57495964250964
3055,LAO,1971-01-01 00:00:00,0.105300335822693
3056,LBN,1971-01-01 00:00:00,2.25376381423319
3057,LBR,1971-01-01 00:00:00,0.643222358220047
3058,LBY,1971-01-01 00:00:00,13.9833632909841
3059,LCA,1971-01-01 00:00:00,0.281539592101621
3060,LCN,1971-01-01 00:00:00,1.86553389869144
3061,LDC,1971-01-01 00:00:00,0.147579487278444
3062,LIC,1971-01-01 00:00:00,0.585354653197828
3064,LKA,1971-01-01 00:00:00,0.248920337668735
3065,LMC,1971-01-01 00:00:00,0.484344425568458
3066,LMY,1971-01-01 00:00:00,1.20538237122255
3067,LSO,1971-01-01 00:00:00,0.0694418891213053
3068,LTE,1971-01-01 00:00:00,2.65036547391821
3069,LTU,1971-01-01 00:00:00,6.18434930534082
3070,LUX,1971-01-01 00:00:00,50.072863521805
3071,LVA,1971-01-01 00:00:00,5.39246731069703
3072,MAC,1971-01-01 00:00:00,1.21601716353389
3074,MAR,1971-01-01 00:00:00,0.443934861232483
3076,MDA,1971-01-01 00:00:00,6.82451937792183
3077,MDG,1971-01-01 00:00:00,0.112492484054793
3078,MDV,1971-01-01 00:00:00,0.0779122660664537
3079,MEA,1971-01-01 00:00:00,2.7080079990173
3080,MEX,1971-01-01 00:00:00,2.33738409283268
3081,MHL,1971-01-01 00:00:00,0.0
3082,MIC,1971-01-01 00:00:00,1.24809138722227
3083,MKD,1971-01-01 00:00:00,5.08829001817736
3084,MLI,1971-01-01 00:00:00,0.0393413571775889
3085,MLT,1971-01-01 00:00:00,2.25602907168814
3086,MMR,1971-01-01 00:00:00,0.170217015948406
3087,MNA,1971-01-01 00:00:00,1.66130341129378
3089,MNG,1971-01-01 00:00:00,4.20234963446532
3090,MNP,1971-01-01 00:00:00,0.0
3091,MOZ,1971-01-01 00:00:00,0.367684152296968
3092,MRT,1971-01-01 00:00:00,0.289442483791826
3093,MUS,1971-01-01 00:00:00,0.36438163554687
3094,MWI,1971-01-01 00:00:00,0.0721774261567787
3095,MYS,1971-01-01 00:00:00,1.3365007173143
3096,NAC,1971-01-01 00:00:00,21.0047533057115
3097,NAM,1971-01-01 00:00:00,0.95264448291173
3098,NCL,1971-01-01 00:00:00,8.72833333333333
3099,NER,1971-01-01 00:00:00,0.0430888200876035
3100,NGA,1971-01-01 00:00:00,0.749908326552906
3101,NIC,1971-01-01 00:00:00,0.65817165126168
3102,NLD,1971-01-01 00:00:00,10.1925295068088
3103,NOR,1971-01-01 00:00:00,8.87990102071745
3104,NPL,1971-01-01 00:00:00,0.0220824164942579
3105,NRU,1971-01-01 00:00:00,0.0
3106,NZL,1971-01-01 00:00:00,5.07423764458465
3107,OED,1971-01-01 00:00:00,10.9611821334011
3108,OMN,1971-01-01 00:00:00,10.6287283882329
3109,OSS,1971-01-01 00:00:00,4.61812852101571
3110,PAK,1971-01-01 00:00:00,0.29702138746832
3111,PAN,1971-01-01 00:00:00,1.66932636850639
3112,PER,1971-01-01 00:00:00,1.24887435048729
3113,PHL,1971-01-01 00:00:00,0.692899276362922
3114,PLW,1971-01-01 00:00:00,169.838160136286
3115,PNG,1971-01-01 00:00:00,0.44309942082481
3116,POL,1971-01-01 00:00:00,9.67695334543292
3117,PRE,1971-01-01 00:00:00,0.460633512744498
3118,PRI,1971-01-01 00:00:00,11.058616532534
3119,PRK,1971-01-01 00:00:00,4.96205017596969
3120,PRT,1971-01-01 00:00:00,2.04043242312717
3121,PRY,1971-01-01 00:00:00,0.261021999961847
3123,PSS,1971-01-01 00:00:00,2.45405740585996
3124,PST,1971-01-01 00:00:00,12.0668847620465
3125,PYF,1971-01-01 00:00:00,1.15962918072526
3126,QAT,1971-01-01 00:00:00,137.570625713771
3127,ROU,1971-01-01 00:00:00,6.20544360067829
3128,RUS,1971-01-01 00:00:00,10.9092668979452
3129,RWA,1971-01-01 00:00:00,0.0174079662738709
3130,SAS,1971-01-01 00:00:00,0.327497068596523
3131,SAU,1971-01-01 00:00:00,9.07525460951641
3132,SDN,1971-01-01 00:00:00,0.295494330624057
3133,SEN,1971-01-01 00:00:00,0.299781088228024
3134,SGP,1971-01-01 00:00:00,3.10577878744853
3135,SLB,1971-01-01 00:00:00,0.371761891867497
3136,SLE,1971-01-01 00:00:00,0.127736556239391
3137,SLV,1971-01-01 00:00:00,0.434303035860205
3139,SOM,1971-01-01 00:00:00,0.149591882859499
3141,SSA,1971-01-01 00:00:00,0.952564328367372
3143,SSF,1971-01-01 00:00:00,0.952747946683464
3144,SST,1971-01-01 00:00:00,3.72179717179963
3145,STP,1971-01-01 00:00:00,0.181758513619266
3146,SUR,1971-01-01 00:00:00,1.59989388458929
3147,SVK,1971-01-01 00:00:00,9.60227969638278
3148,SVN,1971-01-01 00:00:00,5.98210356461787
3149,SWE,1971-01-01 00:00:00,10.7596451319494
3150,SWZ,1971-01-01 00:00:00,0.493720777379411
3152,SYC,1971-01-01 00:00:00,1.95447481488253
3153,SYR,1971-01-01 00:00:00,0.972619822877511
3154,TCA,1971-01-01 00:00:00,0.557297109021247
3155,TCD,1971-01-01 00:00:00,0.0411485907676457
3156,TEA,1971-01-01 00:00:00,0.916088873256426
3157,TEC,1971-01-01 00:00:00,8.62042753574521
3158,TGO,1971-01-01 00:00:00,0.164210565315712
3159,THA,1971-01-01 00:00:00,0.494061113947602
3160,TJK,1971-01-01 00:00:00,2.27173966229645
3161,TKM,1971-01-01 00:00:00,12.5547046193442
3162,TLA,1971-01-01 00:00:00,1.75334779945257
3163,TLS,1971-01-01 00:00:00,0.00248247637657748
3164,TMN,1971-01-01 00:00:00,1.66130341129378
3165,TON,1971-01-01 00:00:00,0.21614488532945
3166,TSA,1971-01-01 00:00:00,0.327497068596523
3167,TSS,1971-01-01 00:00:00,0.952747946683464
3168,TTO,1971-01-01 00:00:00,6.29968104146461
3169,TUN,1971-01-01 00:00:00,0.823498081836497
3170,TUR,1971-01-01 00:00:00,1.36182229258412
3171,TUV,1971-01-01 00:00:00,0.0
3172,TZA,1971-01-01 00:00:00,0.111295468179672
3173,UGA,1971-01-01 00:00:00,0.0888630335620437
3174,UKR,1971-01-01 00:00:00,11.2274515630527
3175,UMC,1971-01-01 00:00:00,1.80929904975562
3176,URY,1971-01-01 00:00:00,1.88106043431954
3177,USA,1971-01-01 00:00:00,21.4785597680836
3178,UZB,1971-01-01 00:00:00,6.41831283770893
